,TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SIDO_3,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM,trip_day,pre_PAYMENT_load,COMPANION_AGE_avg,PAYMENT_AMT_WON,payment_bin,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,자연,도시,숙박,당일,새로운지역,익숙한지역,편하지만비싼숙소,불편하지만저렴한숙소,휴식,체험활동,알려지지않은여행지,알려진여행지,계획,즉흥,사진중요하지않음,사진중요
10280,d009016,1,1,20,5,0,2,1,3,1,0,15,14,13,7,15,1,1,3,0.5,25.0,332900.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,0,0,2,0,0,3
10281,d012347,16,1,40,6,1,2,1,4,0,1,15,8,12,14,15,3,6,1,0.5,31.666666666666668,199500.0,0.0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,3,0,0,3,0,3,3,0,0,3,3,0
10282,d009267,16,1,30,6,0,0,1,1,2,1,15,15,8,14,15,4,0,1,0.5,30.0,68200.0,0.0,1,0,0,1,0,0,1,0,0,0,2,0,2,0,2,0,0,1,0,2,0,1,1,0,0,1
10283,b006017,3,0,20,6,0,0,0,3,1,0,0,0,0,11,5,4,0,1,0.5,20.0,310600.0,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10284,d002033,0,0,30,4,1,1,1,7,1,0,8,10,15,8,15,5,6,3,1.0,33.333333333333336,2833258.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,2,2,0,3,0,1,0,3,0,3,0
10285,d003039,16,1,30,7,1,1,1,3,2,1,15,10,14,14,15,0,1,2,0.5,35.0,153530.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,2,1,0
10286,d010097,8,0,30,7,1,3,1,4,2,3,15,14,8,1,15,6,3,4,0.6,18.333333333333332,1718088.0,1.0,0,0,1,0,0,0,1,1,0,0,2,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0
10287,a001313,0,1,30,6,1,1,2,3,2,5,15,8,1,8,12,1,1,2,0.1,35.0,269000.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,2
10288,d005759,16,0,20,4,0,4,8,1,2,0,0,15,1,14,15,4,1,1,0.5,25.0,58800.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,2,0,1,0,3,0,0,0,3,0,0,3
10289,d000795,0,1,20,6,0,2,1,4,1,0,15,8,1,8,15,4,0,5,0.1,20.0,235580.0,0.0,1,1,0,0,0,1,0,0,0,0,2,0,3,0,0,2,2,0,0,1,1,0,0,2,1,0
10290,a005007,5,0,20,6,0,3,11,0,2,3,10,8,12,6,12,1,1,2,0.0,25.0,285340.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,2,0,0,2
10291,d000530,0,1,20,5,0,4,2,2,2,5,1,15,0,8,15,4,0,3,0.2,20.0,264100.0,0.0,1,1,0,0,0,0,0,0,0,1,0,2,3,0,3,0,3,0,3,0,3,0,0,0,0,1
10292,d009116,0,1,20,5,0,0,1,2,2,9,8,8,2,8,15,4,0,3,0.4,20.0,301700.0,0.0,1,0,0,0,1,1,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,0,3,0,3
10293,d008056,16,1,20,4,0,3,2,0,1,0,15,15,0,14,15,4,0,1,0.5,20.0,43000.0,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,1,0,1,0,2,0
10294,a014564,0,1,40,6,0,1,2,6,2,7,8,15,1,8,1,3,3,2,0.6,38.333333333333336,207950.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,2,0,2,0,0,0,1,0,1,0,2,0
10295,a000317,0,1,50,6,1,4,2,6,2,2,15,14,8,8,15,4,3,5,0.8,50.0,2145840.0,1.0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0
10296,d003458,16,1,30,4,1,1,3,3,2,1,12,0,12,14,15,0,1,3,0.4,35.0,266250.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,2,0,3,0,3,0,3,0,3,0,0,1
10297,d007770,3,1,20,5,0,2,2,2,2,2,8,15,1,11,15,5,2,3,0.6,55.0,1914523.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,1,0,1,0,0,3
10298,d001379,8,1,20,6,0,1,13,2,2,0,15,12,7,8,15,1,1,4,0.4,35.0,1297550.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,3,0,0,1,0,2,0,1,0,2,0,1
10299,b001198,1,0,30,8,0,3,3,4,2,5,14,13,11,7,2,5,3,2,0.5,41.666666666666664,414450.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,3,2,0,0,2
10300,c006685,4,0,50,7,0,0,3,5,1,1,15,1,12,4,13,3,19,1,0.5,54.375,2000000.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,2,0,3,0,1,0,3,0,3,0,0,3
10301,d001508,3,1,50,5,1,2,2,4,2,4,7,3,8,11,15,6,2,4,0.7,25.0,1593994.0,1.0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,2,0,1,0
10302,d011470,0,1,30,6,0,0,2,2,2,2,15,15,1,8,15,4,0,3,0.6,30.0,631700.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,2,0,0
10303,d001586,0,0,30,6,0,0,2,4,2,3,15,1,14,8,15,3,4,6,0.9,35.0,2319850.0,1.0,0,1,1,0,0,0,1,0,0,0,2,0,3,0,2,0,0,0,0,0,2,0,0,0,0,1
10304,d002664,10,0,30,6,0,0,2,3,1,0,9,7,5,16,15,2,3,3,0.7,65.0,1171180.0,1.0,1,1,1,0,0,0,0,0,0,0,2,0,0,3,1,0,3,0,2,0,0,3,0,2,3,0
10305,d001391,8,0,20,6,0,3,11,0,1,9,2,6,12,1,15,4,0,3,0.0,20.0,79750.0,0.0,1,0,0,0,1,0,1,0,0,0,0,3,2,0,1,0,0,3,0,3,3,0,0,3,0,3
10306,d003592,8,0,20,6,0,4,1,2,2,5,15,1,8,1,15,4,1,3,0.3,25.0,464281.0,0.0,1,1,0,1,0,0,0,0,0,0,2,0,3,0,1,0,2,0,3,0,0,1,2,0,0,2
10307,d000365,11,0,30,6,1,3,7,7,2,4,15,10,15,15,15,3,3,4,0.5,35.0,1744635.0,1.0,1,1,1,0,0,0,0,0,0,0,1,0,3,0,1,0,2,0,0,0,1,0,0,1,0,0
10308,d000040,10,0,50,6,1,3,1,11,0,0,9,8,13,16,15,3,1,4,0.3,55.0,804980.0,1.0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0
10309,d002375,16,0,30,5,0,0,3,3,1,0,15,0,1,14,7,4,0,3,0.6,30.0,238242.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2
10310,d006167,16,0,50,7,1,5,2,5,1,1,15,15,8,14,15,4,0,3,0.5,50.0,261860.0,0.0,0,1,0,1,0,0,1,0,0,0,3,0,2,0,1,0,0,3,2,0,0,0,0,3,0,2
10311,d001091,0,1,20,5,0,2,1,4,2,5,15,8,1,8,15,1,1,3,0.3,35.0,796808.0,1.0,1,1,1,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,1,0,3,0,3
10312,d001096,1,1,20,6,0,0,2,11,2,4,15,0,1,7,15,1,1,3,0.5,25.0,527500.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,2,2,0,0,3
10313,d012396,16,1,30,6,1,2,2,3,0,5,15,15,3,14,15,6,2,1,0.5,20.0,30000.0,0.0,1,1,0,1,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,3,0,0,0,0,3
10314,d000871,0,1,30,5,0,1,2,3,2,4,15,12,8,8,15,1,1,4,0.4,35.0,687838.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,3,0,0,1,0,2,1,0,3,0,0,3
10315,d004833,8,1,20,7,0,3,1,1,1,3,8,11,15,1,15,4,0,3,0.3,20.0,482120.0,0.0,1,0,0,1,0,0,1,0,0,0,2,0,3,0,3,0,1,0,0,0,2,0,0,1,0,1
10316,d007453,16,1,20,5,0,3,3,2,2,5,15,15,0,14,15,4,0,3,0.2,20.0,194210.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,2,2,0,0,2,0,0
10317,d002019,16,1,40,7,1,4,1,3,1,1,15,15,0,8,15,6,4,1,0.5,15.0,32500.0,0.0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,2,0,0,0,0,0,2,0,1,0,0,2
10318,d004945,0,1,20,6,0,0,12,3,2,2,15,13,1,8,15,1,1,4,0.8,20.0,916900.0,1.0,1,1,0,0,0,0,1,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0
10319,c000684,0,0,20,6,0,0,1,3,2,1,15,8,10,8,16,1,1,2,0.3,25.0,312540.0,0.0,1,0,1,1,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,0,3,0,3
10320,d005089,0,1,20,7,0,0,1,4,2,3,8,9,7,8,15,4,0,2,0.5,20.0,203000.0,0.0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,2,0,2,0,0,1,3,0
10321,d005587,16,1,50,6,1,1,3,6,1,0,12,14,8,14,15,0,1,1,0.5,65.0,38400.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,3
10322,c006820,12,0,40,5,1,3,6,3,1,0,11,11,4,13,13,6,3,2,0.3,25.0,262650.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0
10323,d000912,13,1,20,4,0,3,2,2,1,0,8,0,12,12,15,4,1,5,0.5,25.0,762760.0,1.0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,2,0,2,2,0,0,2,2,0
10324,d000992,1,0,20,5,0,3,7,3,2,3,1,1,15,7,7,5,2,2,0.4,40.0,221800.0,0.0,0,1,1,0,0,0,1,0,0,0,2,0,2,0,2,0,0,2,0,2,2,0,0,2,2,0
10325,b010136,1,0,20,8,0,1,11,3,1,1,2,14,13,7,2,1,1,1,0.5,25.0,203930.0,0.0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,0,2,0,2,3,0,0,2
10326,d003111,16,1,40,6,1,2,2,4,1,0,15,15,0,14,15,6,2,2,0.6,25.0,367000.0,0.0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,3,0,0,3,3,0
10327,d005076,0,1,20,6,0,0,2,3,1,0,1,15,15,8,15,1,1,5,0.9,25.0,801970.0,1.0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,1,0,2,0,0,3,0,1
10328,a000406,0,1,40,7,1,3,3,3,1,0,7,8,1,8,12,0,1,2,0.5,45.0,216300.0,0.0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,2,0,2,0,2,0,0,0,2,0,1,0
10329,d001037,0,1,30,6,0,0,2,4,1,1,15,8,1,8,7,1,1,4,0.4,35.0,992700.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,2,0,1,2,0,0,2
10330,d003624,16,1,30,5,0,1,3,3,2,1,1,0,7,14,15,1,1,1,0.5,30.0,90000.0,0.0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,1,0,0,0,0,0
10331,d001207,0,1,20,7,0,3,2,3,2,3,8,8,1,8,15,4,0,4,0.5,20.0,440200.0,0.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,2,0,1
10332,d003871,16,1,30,6,1,1,2,3,1,7,15,0,12,14,15,0,1,2,0.5,30.0,86960.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,2,0,1
10333,d002807,9,1,40,6,1,3,2,2,2,1,15,0,14,0,15,4,1,3,0.7,45.0,679300.0,1.0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
10334,d000664,11,1,20,6,0,3,1,3,1,1,15,11,1,15,15,4,0,3,0.1,20.0,842800.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3
10335,d010108,2,1,50,6,0,1,2,3,2,2,15,0,9,5,15,4,0,4,0.8,50.0,740884.0,1.0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1
10336,d009145,2,1,20,6,0,2,11,1,2,2,1,0,8,5,15,4,0,3,0.1,20.0,276500.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0,1,0,1,0,1,1,0,0,1
10337,d005117,16,1,20,6,0,0,1,3,1,1,3,1,5,14,15,0,1,1,0.5,25.0,74000.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2
10338,d000511,1,0,20,6,0,2,9,1,2,6,15,1,8,7,15,1,1,4,0.6,25.0,813790.0,1.0,1,1,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,1,1,0,0,0,0,1
10339,d008017,12,1,20,4,0,2,3,2,2,1,12,7,12,13,15,1,1,4,0.9,25.0,1206070.0,1.0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,2,0,0,1
10340,a003264,8,1,40,5,1,2,2,5,1,1,8,0,15,1,1,1,1,1,0.5,45.0,347734.0,0.0,1,0,0,0,0,1,0,0,0,1,3,0,3,0,3,0,3,0,3,0,3,0,2,0,3,0
10341,d004673,16,1,20,5,0,1,4,3,1,1,15,15,0,14,15,1,1,3,0.1,35.0,360401.0,0.0,1,0,1,0,0,0,1,0,0,0,2,0,2,0,3,0,2,0,3,0,3,0,2,0,0,0
10342,d007623,10,0,30,8,0,0,2,4,1,0,15,15,14,16,15,1,1,4,0.9,25.0,988720.0,1.0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,0,2,0,3,0
10343,d005310,0,1,40,5,1,1,10,0,2,2,8,15,7,8,15,0,1,4,0.9,45.0,541170.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,2,0,0,1,0,0
10344,c000311,7,0,40,6,1,4,13,6,2,1,8,12,14,9,13,6,4,3,0.9,30.0,1927100.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,3,0,3,1,0,0,2,3,0
10345,d002416,0,1,20,6,0,2,12,2,2,1,15,8,7,8,15,4,0,4,0.7,20.0,664100.0,1.0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,0,2,0,0,1,0
10346,d001892,5,1,30,5,1,3,2,3,1,0,14,3,10,6,15,6,3,4,0.8,15.0,975321.0,1.0,1,0,0,0,0,0,1,1,0,0,3,0,3,0,0,1,3,0,0,2,0,3,0,2,2,0
10347,d005819,2,1,30,5,0,0,3,3,2,2,15,15,1,5,15,4,0,2,0.3,30.0,235650.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,1,0,3,0,3,0,0,3,0,3,0,3
10348,d006305,16,1,20,6,0,3,11,1,3,0,0,15,15,14,15,4,0,2,0.9,20.0,468300.0,0.0,1,1,0,1,0,0,0,0,0,0,0,2,0,2,0,2,1,0,2,0,1,0,0,1,2,0
10349,a012086,0,0,20,6,0,0,1,4,1,0,7,1,10,8,12,1,1,2,0.6,25.0,428180.0,0.0,1,1,1,0,0,0,0,0,0,0,0,3,2,0,1,0,3,0,0,0,0,0,0,2,0,0
10350,b007514,15,0,20,6,0,3,2,4,1,2,12,14,13,2,2,3,3,1,0.5,41.666666666666664,253800.0,0.0,1,0,1,0,0,1,0,0,0,0,3,0,1,0,3,0,2,0,0,0,2,0,2,0,0,2
10351,d002179,8,1,30,6,0,0,2,5,2,3,15,8,13,1,15,4,0,5,1.0,30.0,1566562.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,1,0,0,2,0,1
10352,d009219,3,1,20,6,0,0,11,2,2,8,15,15,8,11,15,3,3,4,0.5,48.333333333333336,176600.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0
10353,d000261,1,0,30,6,1,2,7,6,1,1,15,14,9,7,15,4,3,2,0.7,35.0,907500.0,1.0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,3,0,2,0,0,0,2,0,3,0,2,0
10354,d002386,11,1,30,6,1,3,10,1,2,5,15,10,0,15,15,6,3,11,0.5,18.333333333333332,952000.0,1.0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,2,0,0,2,2,0
10355,d001592,0,0,30,5,1,1,1,5,2,4,15,8,6,8,15,0,1,2,0.4,25.0,866252.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,1,0,0,0,0,1
10356,d010299,0,1,20,6,0,0,3,3,2,2,15,8,1,8,15,1,1,3,0.4,20.0,695587.0,1.0,1,1,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,3,0,0,2,1,0,0,1
10357,d004222,16,0,30,6,0,0,4,5,2,2,15,15,8,14,15,4,0,3,0.4,30.0,244195.0,0.0,1,1,0,0,0,0,1,0,0,0,0,2,2,0,2,0,2,0,2,0,0,2,2,0,3,0
10358,d001904,0,1,20,6,1,1,2,4,2,5,8,1,15,8,15,5,3,4,1.0,41.666666666666664,3519299.0,1.0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,2,2,0,2,0,0,2,0,2,2,0
10359,d005545,16,1,20,6,0,1,2,2,1,0,15,15,0,14,15,1,1,2,0.2,20.0,200610.0,0.0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,2,0,0,2,0,0
10360,a002384,5,1,20,6,0,0,1,4,1,0,11,10,13,6,12,3,2,3,0.9,25.0,1124893.0,1.0,1,0,1,0,1,0,0,0,0,0,3,0,2,0,2,0,2,0,1,0,0,0,2,0,0,3
10361,d007146,16,0,30,6,0,1,3,3,1,0,2,15,15,14,15,4,0,2,0.2,30.0,126100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,3,2,0
10362,d003437,0,0,30,6,0,2,1,2,2,2,8,1,15,8,15,3,2,5,0.8,35.0,1866100.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
10363,d001112,8,1,30,6,0,0,2,3,2,3,15,8,4,1,7,4,0,4,0.5,30.0,631300.0,1.0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,3,0,0,3,0,0,2,0,0,2,0,0
10364,d005094,16,0,40,6,1,3,3,1,1,0,15,0,8,14,15,6,3,3,0.5,45.0,104600.0,0.0,1,1,0,0,0,0,0,1,0,0,3,0,2,0,0,2,0,0,2,0,0,1,2,0,0,3
10365,d003826,16,0,40,7,3,0,1,3,1,0,15,0,3,14,15,4,0,1,0.5,40.0,79000.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,0,0,0,2,0,2,0,2,0,0,2
10366,d000791,0,1,20,6,0,3,13,1,2,2,15,8,7,4,15,3,2,5,0.7,20.0,1108281.0,1.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,1,2,0,0,2,0,1
10367,a004814,8,1,30,6,0,0,0,8,2,4,8,8,15,1,1,5,2,1,0.5,35.0,174500.0,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,2,3,0,0,1,1,0,3,0,1,0,1,0
10368,d003094,0,1,20,6,0,0,1,8,2,0,7,8,15,8,15,4,0,3,0.1,20.0,402250.0,0.0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,0,2,0,2
10369,d005969,1,1,30,6,0,2,2,6,2,1,1,15,0,7,15,1,1,3,0.5,35.0,842300.0,1.0,1,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,2,0,2,0,2,0,1,0,0,3
10370,d003100,0,1,20,6,0,0,12,1,2,0,15,0,1,8,15,4,0,4,0.3,20.0,327190.0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2
10371,d002495,0,1,30,6,1,2,1,7,2,9,8,15,7,8,15,2,7,3,1.0,35.0,3093630.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,0,0,0,0,1,2,0,0,0
10372,d001428,0,1,30,6,0,0,13,0,2,4,15,13,14,8,15,1,1,3,0.5,25.0,674110.0,1.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,2,0,0,1,0,0,1
10373,d001816,4,1,20,6,0,2,11,1,1,1,15,1,12,8,15,2,4,4,0.0,32.5,1248125.0,1.0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,3,0,3,0,2,0,1,0,1,0,0,3
10374,d002426,0,1,30,5,1,1,2,3,1,2,0,0,7,8,15,0,1,2,0.3,45.0,807277.0,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,3,3,0,0,2,0,2,0,2,3,0,0,2
10375,d009160,16,0,30,6,1,2,1,4,1,1,15,15,8,14,15,4,0,1,0.5,30.0,10900.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,1,1,0,2,0,2,0
10376,a001537,5,1,30,5,1,3,13,0,2,4,15,14,1,8,1,6,14,3,0.7,20.0,997520.0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,1,0,0,1,2,0
10377,d002273,8,1,60,4,1,2,3,2,1,0,8,9,15,1,15,5,3,3,0.5,35.0,976700.0,1.0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,2,0,1,0,2,0,2
10378,d011359,8,1,20,6,0,3,11,0,1,0,5,0,7,1,15,1,1,6,0.6,25.0,1092206.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,1,1,0,1,0,0,2
10379,d006756,0,1,30,8,0,0,2,5,2,6,8,8,15,8,15,1,0,4,0.7,30.0,865300.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0
10380,d004268,16,1,30,6,1,3,9,0,1,5,15,15,14,14,15,6,3,2,0.1,5.0,224600.0,0.0,1,1,0,1,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0
10381,d001016,0,0,40,6,1,3,2,6,1,0,15,8,7,8,15,2,6,4,0.5,27.5,1021500.0,1.0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,2,0,2,2,0
10382,c002289,5,1,30,5,1,3,13,0,1,0,10,1,12,6,13,6,3,2,0.6,5.0,409080.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0
10383,d009283,16,1,30,6,0,0,1,3,2,3,15,12,8,14,15,4,0,3,0.4,30.0,155300.0,0.0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
10384,b000746,8,0,30,6,0,2,2,4,2,3,15,14,7,1,2,3,3,2,0.9,35.0,944580.0,1.0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,1,0,3,0,2,0
10385,d003802,16,0,30,7,1,1,3,1,2,0,15,14,1,14,15,4,0,3,0.4,30.0,251000.0,0.0,0,1,0,1,0,0,1,0,0,0,3,0,3,0,3,0,0,0,3,0,3,0,2,0,0,3
10386,d001862,12,0,30,7,0,0,2,2,1,0,15,8,1,13,15,1,1,5,0.7,25.0,774800.0,1.0,0,0,1,1,0,0,0,0,1,0,3,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0
10387,d009120,16,1,30,6,0,3,3,0,2,4,15,15,14,8,15,3,0,5,0.5,30.0,197160.0,0.0,1,1,0,1,0,0,0,0,0,0,3,0,3,0,3,0,0,3,3,0,3,0,0,3,0,3
10388,d010685,0,0,20,6,0,0,2,3,2,1,15,8,8,8,15,1,1,4,0.5,25.0,574016.0,1.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,1,2,0,0,1,0,2
10389,d010230,1,0,20,5,0,0,6,3,2,3,15,15,0,7,15,4,0,3,0.2,20.0,2823000.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,2,0,2
10390,d005315,16,1,50,4,3,2,3,3,0,1,15,8,12,14,15,3,2,4,0.5,55.0,639950.0,1.0,0,1,1,1,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,2,3,0,0,3,0,2
10391,d002513,0,1,20,6,0,0,11,2,2,5,1,15,0,14,15,4,0,3,0.2,20.0,781550.0,1.0,0,1,0,1,0,0,1,0,0,0,0,3,2,0,0,1,2,0,1,0,0,3,1,0,2,0
10392,d001226,2,1,20,6,0,3,3,3,0,0,15,13,13,5,15,5,2,3,0.7,30.0,1236262.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,2,0,2,0,0,3,0,2
10393,d004878,16,0,30,6,0,2,1,0,2,0,8,12,11,14,15,5,2,3,0.5,35.0,252300.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,1,3,0,0,1
10394,d001545,7,0,30,4,1,1,8,3,1,0,15,15,0,9,15,0,5,4,1.0,28.333333333333332,2330870.0,1.0,1,1,0,0,0,0,1,0,0,0,2,0,2,0,3,0,0,0,2,0,2,0,2,0,0,0
10395,d007846,0,1,30,5,1,2,1,3,1,0,15,8,8,8,15,6,3,5,1.0,20.0,1923900.0,1.0,1,1,0,1,0,0,0,0,0,0,3,0,3,0,3,0,1,0,1,0,3,0,3,0,0,0
10396,d004285,0,1,40,6,0,2,8,3,1,1,15,15,8,8,15,4,0,3,0.7,40.0,303400.0,0.0,1,0,0,1,0,0,0,1,0,0,3,0,3,0,3,0,3,0,3,0,3,0,0,3,0,3
10397,d006767,16,1,30,6,0,0,2,3,1,0,0,1,15,14,15,1,1,1,0.5,35.0,105800.0,0.0,1,0,1,0,0,0,1,0,0,0,0,3,3,0,0,0,2,0,2,0,1,0,0,1,0,1
10398,d006312,0,1,30,7,1,2,12,2,1,1,15,1,8,8,15,6,2,14,0.9,5.0,1421750.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,0,1
10399,d004159,10,0,40,6,1,3,2,4,1,1,8,9,15,16,15,2,9,4,0.5,27.5,5781060.0,1.0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0
