TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
b_b015715,뮤지엄원,부산,해운대구,3.0,4.0,2.0,4.0,90.0,0,b015715,22,여,20,4,3,3,3,3,3,5,2,7,1,2,0
b_b015715,광안리해수욕장,부산,수영구,1.0,4.0,5.0,5.0,90.0,1,b015715,22,여,20,4,3,3,3,3,3,5,2,7,1,2,0
b_b000419,서피비치,강원,양양군,5.0,5.0,5.0,5.0,120.0,0,b000419,21,여,40,3,5,3,3,1,1,2,5,7,3,4,3
b_b000419,송지호해수욕장,강원,고성군,1.0,5.0,5.0,4.0,150.0,0,b000419,21,여,40,3,5,3,3,1,1,2,5,7,3,4,3
b_b001944,롯데백화점 부산본점,부산,부산진구,4.0,4.0,4.0,4.0,90.0,1,b001944,5,여,20,1,4,2,2,4,5,4,5,6,1,4,1
b_b001944,송정해수욕장,부산,해운대구,1.0,4.0,3.0,4.0,30.0,0,b001944,5,여,20,1,4,2,2,4,5,4,5,6,1,4,1
b_b001944,밀락 더 마켓,부산,수영구,4.0,3.0,3.0,4.0,120.0,0,b001944,5,여,20,1,4,2,2,4,5,4,5,6,1,4,1
b_b001944,부산사직종합운동장 사직야구장,부산,동래구,5.0,4.0,4.0,4.0,240.0,0,b001944,5,여,20,1,4,2,2,4,5,4,5,6,1,4,1
b_b004400,봉평전통시장,강원,평창군,4.0,1.0,1.0,1.0,60.0,0,b004400,22,여,20,2,3,1,1,6,6,2,6,5,1,4,1
b_b000223,뮤지엄산,강원,원주시,3.0,4.0,4.0,4.0,90.0,0,b000223,28,남,50,7,4,3,3,5,3,3,4,4,2,1,8
c_c008092,롯데백화점 울산점,울산,남구,4.0,4.0,2.0,4.0,60.0,0,c008092,6,남,20,5,1,2,1,6,6,2,7,6,2,4,1
c_c008092,간절곶,울산,울주군,1.0,5.0,5.0,5.0,360.0,0,c008092,6,남,20,5,1,2,1,6,6,2,7,6,2,4,1
c_c008092,명선도,울산,울주군,1.0,3.0,3.0,3.0,30.0,0,c008092,6,남,20,5,1,2,1,6,6,2,7,6,2,4,1
c_c008092,슬도,울산,동구,1.0,5.0,5.0,5.0,90.0,0,c008092,6,남,20,5,1,2,1,6,6,2,7,6,2,4,1
c_c008092,태화강국가정원,울산,중구,1.0,4.0,5.0,5.0,90.0,0,c008092,6,남,20,5,1,2,1,6,6,2,7,6,2,4,1
c_c008092,장생포고래문화마을,울산,남구,7.0,4.0,2.0,4.0,60.0,0,c008092,6,남,20,5,1,2,1,6,6,2,7,6,2,4,1
b_b004144,신세계백화점 대구점,대구,동구,4.0,5.0,5.0,5.0,30.0,1,b004144,22,여,30,8,1,1,1,3,1,1,3,7,3,2,2
b_b006325,경주월드,경북,경주시,6.0,5.0,5.0,5.0,420.0,1,b006325,2,여,30,4,2,6,6,6,5,2,1,3,3,2,3
b_b005111,팔공산케이블카,대구,동구,6.0,4.0,4.0,4.0,60.0,1,b005111,11,여,30,1,2,4,2,4,6,5,2,2,7,1,2
b_b011608,소금산출렁다리,강원,원주시,1.0,4.0,5.0,5.0,240.0,0,b011608,22,여,30,6,3,6,3,2,3,3,2,5,3,1,1
b_b003041,정동진조각공원,강원,강릉시,1.0,5.0,5.0,5.0,60.0,0,b003041,6,여,40,4,2,2,2,2,2,2,4,7,7,5,1
b_b003041,강릉카페거리,강원,강릉시,4.0,4.0,4.0,4.0,30.0,0,b003041,6,여,40,4,2,2,2,2,2,2,4,7,7,5,1
b_b003041,대관령삼양목장,강원,평창군,1.0,5.0,5.0,5.0,180.0,0,b003041,6,여,40,4,2,2,2,2,2,2,4,7,7,5,1
b_b004707,정선아리랑시장,강원,정선군,4.0,4.0,4.0,3.0,60.0,0,b004707,23,여,30,4,2,2,2,3,2,3,3,6,10,2,1
b_b014853,무섬마을,경북,영주시,7.0,5.0,5.0,5.0,90.0,1,b014853,21,여,40,9,4,2,4,5,4,5,2,6,3,4,4
b_b014853,부석사,경북,영주시,2.0,5.0,5.0,5.0,120.0,0,b014853,21,여,40,9,4,2,4,5,4,5,2,6,3,4,4
b_b001065,도산서원,경북,안동시,2.0,5.0,5.0,5.0,120.0,0,b001065,3,남,40,9,7,1,4,2,2,6,6,2,3,4,6
b_b014369,경주월드,경북,경주시,6.0,5.0,5.0,5.0,240.0,0,b014369,2,여,20,5,1,1,1,1,1,3,3,7,1,1,1
b_b014369,첨성대,경북,경주시,2.0,5.0,5.0,5.0,30.0,0,b014369,2,여,20,5,1,1,1,1,1,3,3,7,1,1,1
b_b009808,허균허난설헌기념관,강원,강릉시,1.0,4.0,4.0,4.0,30.0,0,b009808,21,여,40,3,2,3,3,4,3,4,6,5,1,5,0
b_b009808,강릉중앙시장,강원,강릉시,4.0,4.0,3.0,3.0,60.0,1,b009808,21,여,40,3,2,3,3,4,3,4,6,5,1,5,0
b_b009808,강문해변,강원,강릉시,1.0,4.0,4.0,4.0,30.0,0,b009808,21,여,40,3,2,3,3,4,3,4,6,5,1,5,0
b_b009808,경포호,강원,강릉시,1.0,4.0,4.0,4.0,30.0,0,b009808,21,여,40,3,2,3,3,4,3,4,6,5,1,5,0
b_b004000,첨성대,경북,경주시,2.0,5.0,5.0,5.0,30.0,1,b004000,22,여,40,3,4,4,1,3,4,4,2,5,2,1,1
b_b004000,동궁과월지,경북,경주시,2.0,5.0,5.0,5.0,30.0,0,b004000,22,여,40,3,4,4,1,3,4,4,2,5,2,1,1
b_b004000,국립경주박물관,경북,경주시,2.0,4.0,5.0,5.0,30.0,0,b004000,22,여,40,3,4,4,1,3,4,4,2,5,2,1,1
b_b004000,황리단길,경북,경주시,4.0,4.0,5.0,5.0,120.0,0,b004000,22,여,40,3,4,4,1,3,4,4,2,5,2,1,1
b_b004000,경주보문관광단지,경북,경주시,1.0,5.0,5.0,5.0,120.0,0,b004000,22,여,40,3,4,4,1,3,4,4,2,5,2,1,1
b_b004590,레고랜드코리아리조트,강원,춘천시,6.0,5.0,4.0,4.0,510.0,1,b004590,2,여,30,1,6,4,4,2,4,4,5,5,1,2,2
b_b008194,228기념중앙공원 청소년광장,대구,중구,2.0,4.0,4.0,4.0,30.0,0,b008194,1,여,20,1,4,2,6,2,2,6,6,4,2,3,1
b_b002817,봉길대왕암해변,경북,경주시,1.0,5.0,5.0,5.0,30.0,0,b002817,3,남,30,6,4,4,2,4,4,2,4,6,2,4,1
b_b002817,경주월성,경북,경주시,7.0,5.0,5.0,5.0,30.0,0,b002817,3,남,30,6,4,4,2,4,4,2,4,6,2,4,1
b_b002817,첨성대,경북,경주시,2.0,4.0,4.0,5.0,30.0,0,b002817,3,남,30,6,4,4,2,4,4,2,4,6,2,4,1
b_b002817,동궁과월지,경북,경주시,2.0,5.0,5.0,5.0,30.0,0,b002817,3,남,30,6,4,4,2,4,4,2,4,6,2,4,1
b_b002817,월정교,경북,경주시,2.0,5.0,5.0,5.0,60.0,0,b002817,3,남,30,6,4,4,2,4,4,2,4,6,2,4,1
b_b002817,경주문무대왕릉,경북,경주시,1.0,4.0,3.0,3.0,30.0,0,b002817,3,남,30,6,4,4,2,4,4,2,4,6,2,4,1
b_b000820,스카이라인루지 부산,부산,기장군,5.0,4.0,3.0,3.0,60.0,0,b000820,23,여,20,5,2,1,1,3,3,2,6,3,2,4,4
b_b000820,워터하우스,부산,기장군,5.0,5.0,5.0,5.0,90.0,1,b000820,23,여,20,5,2,1,1,3,3,2,6,3,2,4,4
b_b000820,해운대블루라인파크 미포정거장,부산,해운대구,6.0,3.0,2.0,2.0,60.0,0,b000820,23,여,20,5,2,1,1,3,3,2,6,3,2,4,4
b_b000820,청사포다릿돌전망대,부산,해운대구,1.0,3.0,3.0,3.0,60.0,0,b000820,23,여,20,5,2,1,1,3,3,2,6,3,2,4,4
b_b000468,속초아이,강원,속초시,6.0,5.0,5.0,5.0,60.0,0,b000468,3,여,20,4,2,3,2,4,6,2,5,5,1,6,3
b_b000468,DMZ박물관,강원,고성군,2.0,5.0,5.0,5.0,60.0,0,b000468,3,여,20,4,2,3,2,4,6,2,5,5,1,6,3
b_b000468,속초관광수산시장,강원,속초시,4.0,5.0,5.0,5.0,30.0,1,b000468,3,여,20,4,2,3,2,4,6,2,5,5,1,6,3
b_b004780,경포호,강원,강릉시,1.0,5.0,5.0,5.0,60.0,1,b004780,23,여,20,1,4,1,2,3,4,4,7,6,2,1,1
b_b004780,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,30.0,1,b004780,23,여,20,1,4,1,2,3,4,4,7,6,2,1,1
b_b004780,경포대,강원,강릉시,1.0,5.0,5.0,5.0,30.0,1,b004780,23,여,20,1,4,1,2,3,4,4,7,6,2,1,1
b_b001471,송대말등대,경북,경주시,1.0,5.0,5.0,5.0,30.0,0,b001471,21,여,20,3,1,1,1,5,5,5,2,7,2,3,1
b_b001471,전촌용굴,경북,경주시,1.0,4.0,4.0,4.0,90.0,0,b001471,21,여,20,3,1,1,1,5,5,5,2,7,2,3,1
b_b001471,환호공원 스페이스워크,경북,포항시,6.0,4.0,3.0,3.0,60.0,0,b001471,21,여,20,3,1,1,1,5,5,5,2,7,2,3,1
b_b001471,영일대전망대,경북,포항시,1.0,4.0,3.0,3.0,30.0,1,b001471,21,여,20,3,1,1,1,5,5,5,2,7,2,3,1
b_b000733,삼척해상케이블카 장호역,강원,삼척시,6.0,5.0,5.0,5.0,90.0,0,b000733,4,남,30,6,1,1,1,1,4,4,3,4,2,3,1
b_b011136,국립김해박물관,경남,김해시,2.0,4.0,4.0,4.0,60.0,0,b011136,6,여,40,1,4,2,3,5,6,6,2,4,3,3,2
b_b011136,수로왕릉,경남,김해시,2.0,3.0,3.0,3.0,30.0,1,b011136,6,여,40,1,4,2,3,5,6,6,2,4,3,3,2
b_b002297,인구해변,강원,양양군,1.0,3.0,3.0,3.0,30.0,0,b002297,7,남,30,7,4,5,5,2,4,4,6,5,1,8,1
b_b002297,경포해수욕장,강원,강릉시,1.0,5.0,5.0,5.0,420.0,0,b002297,7,남,30,7,4,5,5,2,4,4,6,5,1,8,1
b_b002297,서피비치,강원,양양군,5.0,5.0,5.0,5.0,30.0,0,b002297,7,남,30,7,4,5,5,2,4,4,6,5,1,8,1
b_b002297,낙산사,강원,양양군,2.0,5.0,5.0,5.0,30.0,0,b002297,7,남,30,7,4,5,5,2,4,4,6,5,1,8,1
b_b006877,간절곶,울산,울주군,1.0,5.0,4.0,4.0,60.0,0,b006877,25,여,30,3,3,3,2,4,2,4,6,5,1,3,0
b_b000405,경포해수욕장,강원,강릉시,1.0,5.0,5.0,5.0,90.0,1,b000405,4,남,20,4,4,1,2,4,3,4,5,2,3,4,1
b_b000405,경포해수욕장,강원,강릉시,1.0,5.0,5.0,5.0,60.0,1,b000405,4,남,20,4,4,1,2,4,3,4,5,2,3,4,1
b_b000405,강릉중앙시장,강원,강릉시,4.0,4.0,3.0,4.0,120.0,1,b000405,4,남,20,4,4,1,2,4,3,4,5,2,3,4,1
b_b000405,경포호,강원,강릉시,1.0,5.0,5.0,5.0,60.0,1,b000405,4,남,20,4,4,1,2,4,3,4,5,2,3,4,1
b_b000405,아르떼뮤지엄 강릉,강원,강릉시,3.0,5.0,5.0,5.0,150.0,0,b000405,4,남,20,4,4,1,2,4,3,4,5,2,3,4,1
b_b004823,간절곶,울산,울주군,7.0,5.0,5.0,5.0,60.0,0,b004823,22,여,30,5,1,4,1,4,2,7,7,7,7,1,0
b_b004823,진하해수욕장,울산,울주군,1.0,5.0,5.0,5.0,60.0,0,b004823,22,여,30,5,1,4,1,4,2,7,7,7,7,1,0
b_b004823,간월재 억새평원,울산,울주군,1.0,5.0,5.0,5.0,300.0,0,b004823,22,여,30,5,1,4,1,4,2,7,7,7,7,1,0
b_b014821,송도해수욕장,부산,서구,1.0,4.0,3.0,4.0,30.0,0,b014821,24,남,20,4,3,4,3,4,4,2,2,7,2,5,0
b_b014821,서면젊음의거리,부산,부산진구,4.0,4.0,3.0,4.0,30.0,1,b014821,24,남,20,4,3,4,3,4,4,2,2,7,2,5,0
b_b005653,진주남강유등축제,경남,진주시,8.0,5.0,5.0,5.0,90.0,0,b005653,3,남,20,1,6,3,2,4,4,5,2,5,2,5,1
b_b005653,진주성,경남,진주시,2.0,5.0,5.0,5.0,180.0,0,b005653,3,남,20,1,6,3,2,4,4,5,2,5,2,5,1
b_b008075,영랑호,강원,속초시,7.0,4.0,4.0,4.0,90.0,0,b008075,4,여,40,4,4,3,3,3,5,5,3,3,3,3,2
b_b008075,대포항,강원,속초시,1.0,4.0,4.0,4.0,90.0,0,b008075,4,여,40,4,4,3,3,3,5,5,3,3,3,3,2
b_b008387,광안리해수욕장,부산,수영구,1.0,4.0,3.0,3.0,60.0,1,b008387,6,여,20,4,5,2,4,5,5,3,2,6,1,3,3
b_b008387,부평깡통시장,부산,중구,4.0,3.0,2.0,2.0,60.0,0,b008387,6,여,20,4,5,2,4,5,5,3,2,6,1,3,3
b_b008387,대저생태공원,부산,강서구,1.0,3.0,4.0,4.0,60.0,0,b008387,6,여,20,4,5,2,4,5,5,3,2,6,1,3,3
b_b016469,반계리은행나무,강원,원주시,1.0,5.0,4.0,4.0,60.0,0,b016469,1,남,30,5,4,4,5,2,5,5,5,6,8,1,1
b_b016469,신세계프리미엄아울렛 여주,경기,여주시,4.0,3.0,3.0,3.0,240.0,1,b016469,1,남,30,5,4,4,5,2,5,5,5,6,8,1,1
b_b011032,문경새재오픈세트장,경북,문경시,2.0,4.0,3.0,4.0,60.0,0,b011032,12,남,40,2,2,4,3,4,3,4,2,4,1,2,0
b_b011032,문경새재도립공원,경북,문경시,1.0,5.0,5.0,5.0,240.0,0,b011032,12,남,40,2,2,4,3,4,3,4,2,4,1,2,0
b_b007693,자수정동굴나라,울산,울주군,1.0,4.0,3.0,3.0,150.0,0,b007693,2,여,40,3,1,4,3,4,4,4,6,1,3,5,1
b_b007693,통도사,경남,양산시,2.0,4.0,4.0,4.0,150.0,1,b007693,2,여,40,3,1,4,3,4,4,4,6,1,3,5,1
b_b000981,속초관광수산시장,강원,속초시,4.0,5.0,4.0,4.0,60.0,0,b000981,2,남,30,6,6,2,2,4,3,6,6,5,2,3,6
b_b000981,속초해수욕장,강원,속초시,1.0,4.0,4.0,4.0,30.0,0,b000981,2,남,30,6,6,2,2,4,3,6,6,5,2,3,6
b_b000981,설악워터피아,강원,속초시,6.0,5.0,4.0,4.0,240.0,0,b000981,2,남,30,6,6,2,2,4,3,6,6,5,2,3,6
b_b005145,교촌마을,경북,경주시,7.0,4.0,3.0,3.0,30.0,1,b005145,3,남,20,1,4,3,3,3,4,4,2,3,2,1,0
b_b005145,황리단길,경북,경주시,4.0,4.0,4.0,4.0,1170.0,1,b005145,3,남,20,1,4,3,3,3,4,4,2,3,2,1,0
b_b005145,보문호,경북,경주시,1.0,4.0,2.0,3.0,30.0,0,b005145,3,남,20,1,4,3,3,3,4,4,2,3,2,1,0
b_b005145,중앙야시장,경북,경주시,4.0,3.0,4.0,3.0,30.0,0,b005145,3,남,20,1,4,3,3,3,4,4,2,3,2,1,0
b_b005145,국립경주박물관,경북,경주시,2.0,4.0,3.0,2.0,60.0,0,b005145,3,남,20,1,4,3,3,3,4,4,2,3,2,1,0
b_b003938,해운대전통시장,부산,해운대구,4.0,4.0,3.0,3.0,30.0,0,b003938,22,여,30,6,6,1,3,2,6,2,6,7,3,2,1
b_b003938,해리단길,부산,해운대구,4.0,5.0,4.0,4.0,90.0,0,b003938,22,여,30,6,6,1,3,2,6,2,6,7,3,2,1
b_b003938,더베이101,부산,해운대구,4.0,5.0,4.0,5.0,30.0,1,b003938,22,여,30,6,6,1,3,2,6,2,6,7,3,2,1
b_b004694,진주성,경남,진주시,2.0,5.0,4.0,4.0,60.0,0,b004694,2,여,30,3,1,4,2,2,2,2,1,2,3,1,3
b_b006887,속초해수욕장,강원,속초시,1.0,5.0,5.0,5.0,60.0,1,b006887,1,여,20,4,4,1,2,4,2,3,1,7,6,4,0
b_b002682,센텀시티 스파랜드,부산,해운대구,6.0,3.0,2.0,4.0,60.0,0,b002682,22,남,20,4,4,2,4,3,6,4,6,6,1,2,0
b_b002682,태종대 다누비열차,부산,영도구,1.0,5.0,5.0,5.0,30.0,0,b002682,22,남,20,4,4,2,4,3,6,4,6,6,1,2,0
b_b002682,태종대 전망대,부산,영도구,1.0,5.0,5.0,5.0,90.0,0,b002682,22,남,20,4,4,2,4,3,6,4,6,6,1,2,0
b_b002682,보수동책방골목,부산,중구,1.0,3.0,3.0,4.0,30.0,0,b002682,22,남,20,4,4,2,4,3,6,4,6,6,1,2,0
b_b002682,신세계백화점 센텀시티점,부산,해운대구,4.0,3.0,3.0,3.0,30.0,0,b002682,22,남,20,4,4,2,4,3,6,4,6,6,1,2,0
b_b002682,BIFF거리,부산,중구,4.0,1.0,1.0,1.0,30.0,0,b002682,22,남,20,4,4,2,4,3,6,4,6,6,1,2,0
b_b002682,국제시장,부산,중구,4.0,2.0,2.0,2.0,30.0,0,b002682,22,남,20,4,4,2,4,3,6,4,6,6,1,2,0
b_b001084,속초해수욕장,강원,속초시,1.0,4.0,3.0,3.0,90.0,0,b001084,23,남,40,5,3,3,5,2,5,5,5,6,2,1,3
b_b005433,흰여울문화마을,부산,영도구,7.0,4.0,4.0,3.0,60.0,0,b005433,1,남,20,3,1,3,3,1,2,2,6,4,7,1,0
b_b004928,죽도시장,경북,포항시,4.0,4.0,4.0,4.0,150.0,0,b004928,21,여,20,4,7,1,4,5,3,3,2,6,3,1,3
b_b004928,환호공원 스페이스워크,경북,포항시,6.0,3.0,3.0,3.0,30.0,0,b004928,21,여,20,4,7,1,4,5,3,3,2,6,3,1,3
b_b000406,속초관광수산시장,강원,속초시,4.0,5.0,5.0,5.0,30.0,1,b000406,25,여,20,5,1,1,3,4,1,6,4,7,3,3,2
b_b000406,양양전통시장,강원,양양군,4.0,2.0,1.0,1.0,60.0,0,b000406,25,여,20,5,1,1,3,4,1,6,4,7,3,3,2
b_b000406,외옹치 바다향기로,강원,속초시,7.0,5.0,5.0,5.0,120.0,0,b000406,25,여,20,5,1,1,3,4,1,6,4,7,3,3,2
b_b000406,하조대,강원,양양군,7.0,4.0,3.0,3.0,30.0,1,b000406,25,여,20,5,1,1,3,4,1,6,4,7,3,3,2
b_b000406,영금정,강원,속초시,2.0,5.0,5.0,5.0,60.0,0,b000406,25,여,20,5,1,1,3,4,1,6,4,7,3,3,2
b_b000406,낙산사,강원,양양군,2.0,5.0,5.0,5.0,120.0,0,b000406,25,여,20,5,1,1,3,4,1,6,4,7,3,3,2
b_b000406,물치활어회센타,강원,양양군,4.0,3.0,3.0,2.0,60.0,0,b000406,25,여,20,5,1,1,3,4,1,6,4,7,3,3,2
b_b000406,휴휴암,강원,양양군,2.0,4.0,3.0,3.0,30.0,0,b000406,25,여,20,5,1,1,3,4,1,6,4,7,3,3,2
b_b000439,도째비골해랑전망대,강원,동해시,1.0,4.0,4.0,5.0,30.0,0,b000439,1,여,30,3,4,4,4,4,4,4,4,4,1,1,0
b_b000439,천곡황금박쥐동굴,강원,동해시,1.0,3.0,3.0,3.0,30.0,0,b000439,1,여,30,3,4,4,4,4,4,4,4,4,1,1,0
b_b001428,금관총,경북,경주시,2.0,4.0,4.0,4.0,60.0,0,b001428,3,여,20,4,2,1,2,2,4,3,2,5,2,3,1
b_b011132,애니메이션박물관,강원,춘천시,2.0,5.0,4.0,4.0,90.0,0,b011132,5,여,30,6,1,2,2,3,6,5,5,6,8,10,2
b_b011214,임고서원,경북,영천시,2.0,5.0,5.0,5.0,30.0,0,b011214,22,여,20,5,4,2,1,1,4,6,7,1,1,1,1
b_b007443,태화강국가정원,울산,중구,1.0,5.0,5.0,5.0,60.0,0,b007443,24,여,30,4,1,4,1,1,4,4,7,7,7,1,0
b_b002135,속초관광수산시장,강원,속초시,4.0,3.0,4.0,3.0,30.0,1,b002135,2,남,40,11,2,1,4,1,2,4,2,4,3,2,2
b_b002135,롯데리조트속초 워터파크,강원,속초시,6.0,4.0,4.0,4.0,420.0,0,b002135,2,남,40,11,2,1,4,1,2,4,2,4,3,2,2
b_b001145,더베이101,부산,해운대구,4.0,5.0,5.0,5.0,30.0,0,b001145,23,여,20,6,6,1,2,1,4,6,6,7,1,8,1
b_b001145,해운대전통시장,부산,해운대구,4.0,3.0,3.0,4.0,30.0,1,b001145,23,여,20,6,6,1,2,1,4,6,6,7,1,8,1
b_b001145,동백섬,부산,해운대구,1.0,4.0,5.0,5.0,30.0,0,b001145,23,여,20,6,6,1,2,1,4,6,6,7,1,8,1
b_b001145,해리단길,부산,해운대구,4.0,5.0,5.0,5.0,60.0,0,b001145,23,여,20,6,6,1,2,1,4,6,6,7,1,8,1
b_b001145,해운대 영화의거리,부산,해운대구,4.0,3.0,2.0,2.0,30.0,0,b001145,23,여,20,6,6,1,2,1,4,6,6,7,1,8,1
b_b001145,BIFF광장,부산,중구,4.0,5.0,5.0,5.0,90.0,1,b001145,23,여,20,6,6,1,2,1,4,6,6,7,1,8,1
b_b001145,라이언 홀리데이 인 부산,부산,해운대구,3.0,4.0,3.0,4.0,30.0,0,b001145,23,여,20,6,6,1,2,1,4,6,6,7,1,8,1
b_b010102,월영교,경북,안동시,1.0,5.0,5.0,5.0,30.0,1,b010102,1,여,30,4,3,2,2,3,2,3,5,5,3,5,1
b_b009849,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,60.0,1,b009849,21,여,20,4,2,1,4,5,2,5,5,7,2,8,0
b_b009849,흰여울문화마을,부산,영도구,7.0,5.0,5.0,5.0,30.0,1,b009849,21,여,20,4,2,1,4,5,2,5,5,7,2,8,0
b_b018519,사방기념공원,경북,포항시,2.0,4.0,3.0,4.0,60.0,0,b018519,12,여,20,3,6,3,2,6,7,7,2,7,2,1,1
b_b004989,간절곶,울산,울주군,1.0,3.0,3.0,3.0,60.0,1,b004989,2,여,30,4,2,2,2,2,1,2,6,7,3,1,1
b_b004417,주문진수산물 좌판풍물시장,강원,강릉시,4.0,3.0,3.0,3.0,60.0,1,b004417,25,여,40,4,2,1,3,2,2,1,3,6,4,1,0
b_b004417,외옹치 바다향기로,강원,속초시,1.0,5.0,5.0,5.0,60.0,1,b004417,25,여,40,4,2,1,3,2,2,1,3,6,4,1,0
b_b004417,송정해변,강원,강릉시,1.0,5.0,5.0,5.0,30.0,0,b004417,25,여,40,4,2,1,3,2,2,1,3,6,4,1,0
b_b004417,송정해변,강원,강릉시,1.0,5.0,5.0,5.0,30.0,0,b004417,25,여,40,4,2,1,3,2,2,1,3,6,4,1,0
b_b015115,불국사,경북,경주시,2.0,5.0,5.0,5.0,90.0,1,b015115,3,여,20,1,2,2,2,4,5,5,5,6,8,4,0
b_b013701,한탄강 은하수교,강원,철원군,1.0,4.0,4.0,4.0,30.0,0,b013701,3,남,20,5,7,7,2,4,4,4,6,4,3,2,1
b_b013701,철원한탄강 주상절리길 드르니매표소,강원,철원군,1.0,4.0,4.0,4.0,120.0,0,b013701,3,남,20,5,7,7,2,4,4,4,6,4,3,2,1
b_b009230,롯데월드 어드벤처 부산,부산,기장군,6.0,4.0,4.0,4.0,420.0,0,b009230,2,남,20,3,6,3,5,3,5,5,6,3,1,1,1
b_b008570,안동하회마을,경북,안동시,7.0,4.0,3.0,3.0,60.0,0,b008570,3,여,40,3,2,4,3,4,2,4,6,4,1,5,1
b_b008570,월영교,경북,안동시,1.0,4.0,4.0,4.0,30.0,1,b008570,3,여,40,3,2,4,3,4,2,4,6,4,1,5,1
b_b008570,안동구시장,경북,안동시,4.0,3.0,2.0,2.0,60.0,1,b008570,3,여,40,3,2,4,3,4,2,4,6,4,1,5,1
b_b008570,부용대,경북,안동시,2.0,4.0,4.0,4.0,30.0,0,b008570,3,여,40,3,2,4,3,4,2,4,6,4,1,5,1
b_b002621,해운대해수욕장,부산,해운대구,1.0,5.0,5.0,5.0,30.0,1,b002621,4,여,30,5,4,3,2,4,6,5,6,4,4,1,1
b_b002621,송정해수욕장,부산,해운대구,1.0,4.0,5.0,4.0,30.0,0,b002621,4,여,30,5,4,3,2,4,6,5,6,4,4,1,1
b_b002621,흰여울문화마을,부산,영도구,7.0,5.0,5.0,4.0,90.0,0,b002621,4,여,30,5,4,3,2,4,6,5,6,4,4,1,1
b_b002621,국제시장,부산,중구,4.0,3.0,2.0,2.0,60.0,1,b002621,4,여,30,5,4,3,2,4,6,5,6,4,4,1,1
b_b011418,태화강국가정원,울산,중구,1.0,5.0,5.0,5.0,90.0,1,b011418,6,여,20,2,5,1,6,2,5,3,7,3,1,1,0
b_b011418,울산시립미술관,울산,중구,3.0,4.0,5.0,5.0,30.0,0,b011418,6,여,20,2,5,1,6,2,5,3,7,3,1,1,0
b_b011418,울산동헌및내아,울산,중구,2.0,3.0,4.0,4.0,30.0,0,b011418,6,여,20,2,5,1,6,2,5,3,7,3,1,1,0
b_b004542,첨성대,경북,경주시,2.0,4.0,5.0,5.0,30.0,1,b004542,3,여,20,4,5,2,1,4,7,6,2,6,1,1,0
b_b004542,황리단길,경북,경주시,4.0,5.0,4.0,4.0,60.0,1,b004542,3,여,20,4,5,2,1,4,7,6,2,6,1,1,0
b_b008199,안목해변,강원,강릉시,1.0,4.0,4.0,4.0,60.0,1,b008199,22,여,30,4,2,4,3,3,4,5,5,5,1,3,1
b_b008199,안목해변,강원,강릉시,1.0,4.0,4.0,4.0,60.0,1,b008199,22,여,30,4,2,4,3,3,4,5,5,5,1,3,1
b_b008199,강릉중앙시장,강원,강릉시,4.0,4.0,4.0,4.0,30.0,1,b008199,22,여,30,4,2,4,3,3,4,5,5,5,1,3,1
b_b015952,KT&G상상마당 춘천,강원,춘천시,3.0,5.0,5.0,5.0,60.0,0,b015952,2,남,50,6,4,5,3,3,3,3,5,4,3,2,2
b_b015952,강원도립화목원,강원,춘천시,1.0,5.0,5.0,5.0,120.0,0,b015952,2,남,50,6,4,5,3,3,3,3,5,4,3,2,2
b_b007551,해동용궁사,부산,기장군,2.0,4.0,4.0,4.0,90.0,1,b007551,3,남,30,4,5,5,4,2,5,2,2,7,5,2,1
b_b007551,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,90.0,1,b007551,3,남,30,4,5,5,4,2,5,2,2,7,5,2,1
b_b003788,태화강국가정원,울산,중구,1.0,5.0,5.0,5.0,150.0,1,b003788,8,여,20,4,1,2,1,3,6,2,5,6,1,1,1
b_b014102,철원한탄강 주상절리길,강원,철원군,1.0,4.0,4.0,5.0,210.0,1,b014102,3,여,40,4,1,4,1,4,5,4,2,7,7,2,2
b_b014102,고석정꽃밭,강원,철원군,1.0,3.0,5.0,5.0,30.0,0,b014102,3,여,40,4,1,4,1,4,5,4,2,7,7,2,2
b_b014102,한탄강 은하수교,강원,철원군,1.0,4.0,4.0,4.0,30.0,1,b014102,3,여,40,4,1,4,1,4,5,4,2,7,7,2,2
b_b018552,봉리단길,경남,김해시,4.0,4.0,4.0,4.0,30.0,1,b018552,1,남,30,4,2,1,1,4,5,2,6,6,2,2,0
b_b004917,애니메이션박물관,강원,춘천시,2.0,5.0,5.0,5.0,120.0,0,b004917,9,남,40,6,1,2,2,5,2,6,2,7,2,2,2
